Commodities,Countries,Time,Customs Value (Gen) ($US) (Default Member),Customs Value (Cons) ($US),HS_Code,critical_mineral,CategoryType
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2017,40995680,40995680.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2019,494894,494894.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2010,43524697,43524697.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2016,22948716,22948716.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2021,31368505,31368505.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2002,20575,20575.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2013,90544419,90544419.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2005,4742,4742.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2024,350000,350000.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2003,33765475,33765475.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2010,15323501,15323501.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2024,57344686,57344686.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2007,5639844,5639844.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2013,524692,524692.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2025,75930875,75930875.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2008,736044,736044.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2001,13722910,,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2023,204150,204150.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2008,37187801,37187801.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2009,3867410,3867410.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm","Korea, South",2008,376789,376789.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Japan,2006,56587116,56587116.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Taiwan,2012,4316,4316.0,7110,Platinum Group Metals,Other
"7110 Platinum, Unwrought, Semimfr Forms Or In Powder Fm",Hong Kong,2004,299002,299002.0,7110,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Taiwan,2018,850574,850574.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2015,134969,134969.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder","Korea, South",2020,41282,41282.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2017,202013,202013.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Hong Kong,2018,354550,354550.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder","Korea, South",2019,79736,79736.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2018,169978,169978.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Hong Kong,2019,492724,492724.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2019,2534354,2534354.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2020,2031823,2031823.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Taiwan,2014,217449,217449.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2005,78436,78436.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Taiwan,2005,2393,2393.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2014,3643,3643.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2003,9685,9685.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2001,2438,,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2021,18596742,18596742.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Hong Kong,2022,2508,2508.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2022,14493871,14493871.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder","Korea, South",2023,201071,201071.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2023,12538046,12538046.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2024,8080911,8080911.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2025,3579436,3579436.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder","Korea, South",2022,405000,405000.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2006,284663,284663.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Hong Kong,2007,1138374,1138374.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2013,344017,344017.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2011,1172154,1172154.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Taiwan,2011,2530,2530.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2012,1349663,1349663.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2009,1925318,1925318.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2008,4701244,4701244.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Taiwan,2008,12421,12421.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2007,2166743,2166743.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Japan,2010,3375226,3375226.0,711041,Platinum Group Metals,Other
"711041 Iridium, Osmium And Ruthenium, Unwrought Or Powder",Taiwan,2007,4068993,4068993.0,711041,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2015,3516817,3516817.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2016,3241498,3241498.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2018,2745216,2745216.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2019,4187312,4187312.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2020,3545939,3545939.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2017,4311130,4311130.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Taiwan,2015,2030,2030.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Taiwan,2017,4851,4851.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2014,1150129,1150129.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Taiwan,2023,7800,7800.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured","Korea, South",2023,4735,4735.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2010,250032,250032.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2009,198376,198376.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2008,854477,854477.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured","Korea, South",2008,21022,21022.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Hong Kong,2007,2121,2121.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2006,219399,219399.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Taiwan,2006,3456,3456.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2023,6005130,6005130.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Hong Kong,2006,138600,138600.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2004,2543,2543.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2003,3362,3362.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2001,336887,,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2022,3223689,3223689.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Taiwan,2022,4500,4500.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2021,7207668,7207668.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Taiwan,2021,2769,2769.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2005,90290,90290.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2007,5048263,5048263.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2011,187038,187038.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2012,13145,13145.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2025,3203891,3203891.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Hong Kong,2014,3356,3356.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2024,4431181,4431181.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Japan,2013,2989004,2989004.0,711049,Platinum Group Metals,Other
"711049 Iridium, Osmium And Ruthenium, Semimanufactured",Taiwan,2013,2770,2770.0,711049,Platinum Group Metals,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2005,19637824,19637824.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2023,164506456,159121783.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2008,203228802,203228802.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2010,45802007,45802007.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2011,265637284,261078509.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2020,264767,264767.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2010,244502542,244502542.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2022,53507215,44982328.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2012,65544495,63180487.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2003,921253,921253.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2008,34776528,34776528.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2007,172809665,172809665.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2001,106783996,,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2021,117937707,114253979.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2021,314816,314816.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2005,142061787,139602689.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2017,1844797,1844797.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2006,192773762,192773762.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2007,424690,424690.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2013,33365402,33365402.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2025,2746,2746.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2018,472547,472547.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2016,17604087,17604087.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2017,113351266,112832549.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2005,238868,238868.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Hong Kong,2013,60191,60191.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2002,57261752,51877088.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2009,3094395,3094395.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2001,2152036,,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2014,232625454,235597798.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2002,10494600,10494600.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2012,263594388,263594388.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2003,4242418,4242418.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2019,111397458,109115762.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2020,40092974,36726728.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2018,103163569,103163569.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2023,37149602,37149602.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2016,110074935,110694685.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2010,3074808,3074808.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2018,127893697,127841212.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2011,10359965,10359965.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2012,48103618,48103618.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2019,67452355,66859573.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Hong Kong,2015,20344,20344.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2013,96370663,95134051.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2022,132013078,125288613.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2014,119124569,119112999.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Hong Kong,2008,17035,17035.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2006,43798823,43798823.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2024,179062,179062.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Hong Kong,2016,9973,9973.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2021,38859996,37646366.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Hong Kong,2001,3197,,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2002,1919831,1919831.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2009,22829942,22829942.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2015,236894427,236891073.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2025,76353333,73072212.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2017,119189167,119189167.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2003,66080605,60755155.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2020,81051736,83353400.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2019,905988,905988.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2014,35757693,35757693.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2022,28718,28718.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2011,64370133,64370133.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2015,135014835,135108745.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2004,6400097,6400097.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2024,59646848,57640967.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2024,189727008,188968430.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2007,33648779,33648779.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2008,4313956,4313956.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2015,50756663,50756663.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,"Korea, South",2001,18984447,,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Taiwan,2004,1418796,1418796.0,7225,Alloy Steel,Other
7225 Fl-rl Alloy Steel Nesoi Nun 600mm Wide,Japan,2025,29177656,23392413.0,7225,Alloy Steel,Other
